class_name,order_name,family,genus,species,common_name,tsn_id,iucn_id,wi_taxon_guid
Mammalia,Carnivora,Herpestidae,Herpestes,ichneumon,Eyptian Mongoose,621893,41613,341cda2b-34df-4391-a61e-ba063bbe2f9a
Mammalia,Carnivora,Herpestidae,Herpestes,javanicus,Javan Mongoose,552467,70203940,372497c3-8d96-41af-b755-1d7f3feb2ee4
Mammalia,Carnivora,Herpestidae,Herpestes,naso,Long-nosed Mongoose,621894,41615,3b0ae87d-0cb4-46c4-822b-c65047e69a88
Mammalia,Carnivora,Herpestidae,Herpestes,ochraceus,Somali Slender Mongoose,726265,41605,dc890c31-4094-4042-bd44-c02537029f79
Mammalia,Carnivora,Herpestidae,Herpestes,pulverulentus,Cape Grey Mongoose,622009,41600,ca79a481-7751-466f-83ac-7799efcd2aca
Mammalia,Carnivora,Herpestidae,Herpestes,sanguineus,Slender Mongoose,622010,41606,3ac589d6-a591-41f0-adc7-37bde833fb11
Mammalia,Carnivora,Herpestidae,Herpestes,semitorquatus,Collared Mongoose,621896,41616,5e22fbba-db05-4f74-896b-d6b0f5b4c305
Mammalia,Carnivora,Herpestidae,Herpestes,smithii,Ruddy Mongoose,621897,41617,f1f22711-ef94-4cf8-a051-128182debc01
Mammalia,Carnivora,Herpestidae,Herpestes,urva,Crab-eating Mongoose,621898,41618,18188307-3bda-4990-84eb-893863202d22
Mammalia,Carnivora,Herpestidae,Herpestes,vitticollis,Stripe-necked Mongoose,621899,41619,629fa45b-5290-4275-94bf-540c0769ded4
Mammalia,Carnivora,Herpestidae,Ichneumia,albicauda,White-tailed Mongoose,621900,41620,37b83705-ecdf-406d-923a-12a736fd56f3
Mammalia,Carnivora,Herpestidae,Liberiictis,kuhni,Liberian Mongoose,621901,11933,8b33a0d4-ddfd-42cc-a417-64b61bcd108c
Mammalia,Carnivora,Herpestidae,Mungos,gambianus,Gambian Mongoose,621902,13922,1172e27e-738c-4c21-b9ba-3538b80830f0
Mammalia,Carnivora,Herpestidae,Mungos,mungo,Banded Mongoose,621903,41621,959d9eaf-e359-41c5-a9e5-220667e52a9b
Mammalia,Carnivora,Herpestidae,Paracynictis,selousi,Selous' Mongoose,621904,41622,98b07f96-059b-4c9f-90ee-66a32f0f8754
Mammalia,Carnivora,Herpestidae,Rhynchogale,melleri,Meller's Mongoose,621905,41623,6cbce809-eaf8-40ae-8bcf-f1f1d10523a4
Mammalia,Carnivora,Herpestidae,Suricata,suricatta,Meerkat,621906,41624,8ff5f9db-dbd5-4ad3-a834-22ade546c36b
Mammalia,Carnivora,Hyaenidae,,,Unknown Hyaena,35,35,f55c75ce-01c6-4de0-bcd6-dbd32f92fc6a
Mammalia,Carnivora,Hyaenidae,Crocuta,crocuta,Spotted Hyaena,621907,5674,dce8d520-a3f6-4ed7-a434-bfe98f81a03d
Mammalia,Carnivora,Hyaenidae,Hyaena,hyaena,Striped Hyaena,621908,10274,2e5b35a8-563f-4372-9f32-cb869448c88a
Mammalia,Carnivora,Hyaenidae,Parahyaena,brunnea,Brown Hyaena,622007,10276,044f1882-218f-47d6-ae20-4dcb3005bb87
Mammalia,Carnivora,Hyaenidae,Proteles,cristata,Aardwolf,726269,18372,fa0d7796-5b11-450d-b15c-d49fdfe89d0e
Mammalia,Carnivora,Mephitidae,,,Unknown Skunk_Badger,38,38,3184697f-51ad-4608-9a28-9edb5500159c
Mammalia,Carnivora,Mephitidae,Conepatus,chinga,Molina's Hog-nosed Skunk,621930,41630,364adb3c-2e0b-45fd-9074-8c8725c08f39
Mammalia,Carnivora,Mephitidae,Conepatus,humboldtii,Humboldt's Hog-nosed Skunk,621931,41631,19259615-f8d0-496a-971b-a28bff4e9bfe
Mammalia,Carnivora,Mephitidae,Conepatus,leuconotus,American Hog-nosed Skunk,180567,41632,dcccdc62-99a6-46ab-a703-f44c472e0484
Mammalia,Carnivora,Mephitidae,Conepatus,semistriatus,Striped Hog-nosed Skunk,621932,41633,ff28e3a2-9c5e-4697-b949-4ff2f9153ea8
Mammalia,Carnivora,Mephitidae,Mephitis,macroura,Hooded Skunk,180563,41634,8d86a4a1-7ffc-404c-b228-7aa0aacb6b1f
Mammalia,Carnivora,Mephitidae,Mephitis,mephitis,Striped Skunk,180562,41635,9282b7e4-f3b0-4ef3-9741-cae7f7bd346a
Mammalia,Carnivora,Mephitidae,Mydaus,javanensis,Sunda Stink-badger,621927,41628,23d04d61-a565-4665-bebb-059090e07d7d
Mammalia,Carnivora,Mephitidae,Mydaus,marchei,Palawan Stink-badger,621928,14055,be66aa1c-1f20-450d-98d4-bb4490de8c13
Mammalia,Carnivora,Mephitidae,Spilogale,angustifrons,Southern Spotted Skunk,726285,136636,7921cb6a-4459-4a87-ad65-0610a8ab4556
Mammalia,Carnivora,Mephitidae,Spilogale,gracilis,Western Spotted Skunk,552466,136797,3358e0f4-7c5d-45cb-a068-40b36b26d4ad
Mammalia,Carnivora,Mephitidae,Spilogale,putorius,Eastern Spotted Skunk,180570,41636,41930eb4-2283-445a-8758-1f0b2ff43cf9
Mammalia,Carnivora,Mephitidae,Spilogale,pygmaea,Pygmy Spotted Skunk,621933,41637,48c032a1-61bd-42a6-a7b2-de0796ddd332
Mammalia,Carnivora,Mustelidae,Aonyx,capensis,African Clawless Otter,621911,1793,0d824975-afe6-4463-9805-37a6ba260d2a
Mammalia,Carnivora,Mustelidae,Aonyx,cinereus,Asian Small-clawed Otter,726286,44166,132aae49-dd26-4f0d-98e8-bcb5f2f8449b
Mammalia,Carnivora,Mustelidae,Aonyx,congicus,Congo Clawless Otter,621912,1794,7a7cdfdd-5fd7-4e1a-bb5c-9b82aff735b6
Mammalia,Carnivora,Mustelidae,Arctonyx,collaris,Greater Hog Badger,621921,70205537,47c414af-e439-49d9-bd8c-969081a6f595
Mammalia,Carnivora,Mustelidae,Eira,barbara,Tayra,621934,41644,6d0d096e-79b8-4fbe-90e1-044e41e24c2c
Mammalia,Carnivora,Mustelidae,Enhydra,lutris,Sea Otter,180547,7750,e938ff3a-4973-4889-8ad0-50526d85f4a6
Mammalia,Carnivora,Mustelidae,Galictis,cuja,Lesser Grison,621935,41639,cd76821a-e5e9-456b-8cca-8cb2498071f1
Mammalia,Carnivora,Mustelidae,Galictis,vittata,Greater Grison,621936,41640,b4c9f453-870b-4ed6-8fd6-9b132ec91a70
Mammalia,Carnivora,Mustelidae,Gulo,gulo,Wolverine,180551,9561,33aebad1-08bd-4d07-a82e-bdc55dc9e8ef
Mammalia,Carnivora,Mustelidae,Hydrictis,maculicollis,Spotted-necked Otter,622024,12420,10439026-b81b-45ea-bccb-c205aa0f180f
Mammalia,Carnivora,Mustelidae,Ictonyx,libycus,Libyan Striped Weasel,726287,41645,670c3373-6c2c-47a0-a609-2addf60e63ae
Mammalia,Carnivora,Mustelidae,Ictonyx,striatus,Zorilla,621938,41646,dff1abeb-acb4-4ea0-909b-9b4895f7d88d
Mammalia,Carnivora,Mustelidae,Lontra,canadensis,North American Otter,180549,12302,a70c87e9-62bc-41c2-9e36-96fed9136046
Mammalia,Carnivora,Mustelidae,Lontra,felina,Marine Otter,621913,12303,893a6e73-68ae-4dbd-a869-daed285b52a7
Mammalia,Carnivora,Mustelidae,Lontra,longicaudis,Neotropical Otter,621914,12304,47271bc2-de1a-4ee4-8353-9039a1847f11
Mammalia,Carnivora,Mustelidae,Lontra,provocax,Southern River Otter,621915,12305,dd3034c0-686b-4c8d-9ca0-12273509548e
Mammalia,Carnivora,Mustelidae,Lutra,lutra,Eurasian Otter,621916,12419,0f132580-6fc9-4ffa-8e6d-39cdc00c359e
Mammalia,Carnivora,Mustelidae,Lutra,sumatrana,Hairy-nosed Otter,621918,12421,909f401a-66d2-451d-a636-daea7145a751
Mammalia,Carnivora,Mustelidae,Lutrogale,perspicillata,Smooth-coated Otter,621919,12427,ba932016-44f8-498b-b3ce-853fb17e4c04
Mammalia,Carnivora,Mustelidae,Lyncodon,patagonicus,Patagonian Weasel,621939,41647,9dd3d3d2-01b5-40ca-bc24-01e640502156
Mammalia,Carnivora,Mustelidae,Martes,,Pacific Marten,933391,83,43d7217e-9bc8-42d2-934f-dfdbbbaaf998
Mammalia,Carnivora,Mustelidae,Martes,americana,American Marten,180559,41648,819ea972-9d43-40f8-a47d-f415c816de94
Mammalia,Carnivora,Mustelidae,Martes,flavigula,Yellow-throated Marten,621940,41649,8d7dc39f-0fea-42fd-bc07-e95fde4bab06
Mammalia,Carnivora,Mustelidae,Martes,foina,Stone Marten,621941,29672,1ffaddb3-eebb-4e5c-801f-e263941b6dc8
Mammalia,Carnivora,Mustelidae,Martes,gwatkinsii,Nilgiri Marten,621942,12847,4f97d9f9-fce5-4117-b79e-fd7bc8b07ace
Mammalia,Carnivora,Mustelidae,Martes,martes,European Pine Marten,621943,12848,d106b2ea-7474-4da0-bb65-3345d07fdc1f
Mammalia,Carnivora,Mustelidae,Martes,melampus,Japanese Marten,621944,41650,94b618e1-826c-4d43-b951-25b9c58092da
Mammalia,Carnivora,Mustelidae,Martes,pennanti,Fisher,180560,41651,ae7d1bde-3d29-41fc-a52f-5c6e087143df
Mammalia,Carnivora,Mustelidae,Martes,zibellina,SABLE,621945,41652,da0e6e2e-07cb-4ac1-a973-16b38c7bf693
Mammalia,Carnivora,Mustelidae,Meles,anakuma,Japanese Badger,726278,136242,d8dbc5dd-07c4-4ec8-90c4-9b8045746eeb
Mammalia,Carnivora,Mustelidae,Meles,leucurus,Asian Badger,726279,136385,c9a652c0-bb3f-485c-a1ee-dfc31723914c
Mammalia,Carnivora,Mustelidae,Meles,meles,Eurasian Badger,621922,29673,73baf300-5592-4ab5-9da8-7da898477934
Mammalia,Carnivora,Mustelidae,Mellivora,capensis,Honey Badger,621929,41629,a4f40e31-17f6-45b7-8b9d-e32af92a24df
Mammalia,Carnivora,Mustelidae,Melogale,everetti,Bornean Ferret Badger,621923,13110,443797ef-8a48-4d05-b2a2-0e00492e4209
Mammalia,Carnivora,Mustelidae,Melogale,moschata,Small-toothed Ferret-badger,621924,41626,ac12274a-f071-43af-adb2-8a09d7a0d831
Mammalia,Carnivora,Mustelidae,Melogale,orientalis,Javan Ferret Badger,621925,41697,17e00b70-de6d-4912-b477-95a03df1e2eb
Mammalia,Carnivora,Mustelidae,Melogale,personata,Large-toothed Ferret Badger,621926,41627,9beb6b07-21c5-4b4a-b89f-88c5aa45e1b6
Mammalia,Carnivora,Mustelidae,Mustela,africana,Amazon Weasel,621946,14025,9c614594-2bd5-46b5-8bce-58853269211a
Mammalia,Carnivora,Mustelidae,Mustela,altaica,Altai Weasel,621947,41653,d9b0749e-f6dc-4d52-97f4-3b06786000f7
Mammalia,Carnivora,Mustelidae,Mustela,erminea,Ermine,180555,29674,696f42f4-7eb9-491c-a1fe-b1d5c78ebcba
Mammalia,Carnivora,Mustelidae,Mustela,eversmanii,Steppe Polecat,726280,29679,d590a474-3f0d-413f-8ec4-cc8486c1914e
Mammalia,Carnivora,Mustelidae,Mustela,felipei,Colombian Weasel,621949,14026,4026459d-2d00-40b4-9a65-2c61ec566c46
Mammalia,Carnivora,Mustelidae,Mustela,frenata,Long-tailed Weasel,180556,41654,df4c64cf-306d-4bf2-aa86-9e9c8d81fd41
Mammalia,Carnivora,Mustelidae,Mustela,itatsi,Japanese Weasel,726281,41656,181a09ee-3be5-449e-846b-e93db3bc5660
Mammalia,Carnivora,Mustelidae,Mustela,kathiah,Yellow-bellied Weasel,621950,41655,18df0149-eb16-4e46-a8ef-53f82bd14786
Mammalia,Carnivora,Mustelidae,Mustela,lutreola,European Mink,621951,14018,9958e5bf-6227-45c2-be1d-8a97507a1888
Mammalia,Carnivora,Mustelidae,Mustela,lutreolina,Indonesian Mountain Weasel,621952,14019,e2da0f3b-0b78-45cd-a9cc-63131e216760
Mammalia,Carnivora,Mustelidae,Mustela,nigripes,Black-footed Ferret,180557,14020,e86d7114-6fe6-4040-ab7d-3047acd3cd30
Mammalia,Carnivora,Mustelidae,Mustela,nivalis,Least Weasel,180554,70207409,aadb2862-6e62-4e62-981a-d7c2b25dfbfc
Mammalia,Carnivora,Mustelidae,Mustela,nudipes,Malay Weasel,621953,41657,9c578712-f483-438d-9832-390930fc52c1
Mammalia,Carnivora,Mustelidae,Mustela,putorius,European Polecat,621954,41658,98254337-6ee9-4664-a471-4b1eb0b73c48
Mammalia,Carnivora,Mustelidae,Mustela,sibirica,Siberian Weasel,621955,41659,e5ed4d6b-3003-46c0-8f4b-aad8425382ed
Mammalia,Carnivora,Mustelidae,Mustela,strigidorsa,Stripe-backed Weasel,621956,14027,ae6c0300-a36a-4d1c-a375-a1f0b904ec8e
Mammalia,Carnivora,Mustelidae,Mustela,subpalmata,Egyptian Weasel,726282,41660,8b981b8b-34ea-4252-82ed-0b3a8b603a2f
Mammalia,Carnivora,Mustelidae,Neovison,vison,American Mink,726284,41661,7c82313a-008c-41c3-84ac-171e5796bd4a
Mammalia,Carnivora,Mustelidae,Poecilogale,albinucha,African Striped Weasel,621957,41662,ecb2620e-7de8-4561-a71a-09afa2f03eb9
Mammalia,Carnivora,Mustelidae,Pteronura,brasiliensis,Giant Otter,621920,18711,07709a39-6d4b-4973-bc8e-3543ce208611
Mammalia,Carnivora,Mustelidae,Taxidea,taxus,American Badger,180565,41663,e70effd7-855e-4ba3-966c-a4fbb74eab13
Mammalia,Carnivora,Mustelidae,Vormela,peregusna,European Marbled Polecat,621958,29680,d856bf57-8b4f-43fd-b55f-8ef7b11ecb78
Mammalia,Carnivora,Nandiniidae,Nandinia,binotata,African Palm Civet,621980,41589,6a6ef0d0-309a-46cb-b9a1-bca994d0d5ba
Mammalia,Carnivora,Prionodontidae,Prionodon,linsang,Banded Linsang,622000,41705,d9288fc3-1fe5-447b-9c86-6197bd50a5e0
Mammalia,Carnivora,Prionodontidae,Prionodon,pardicolor,Spotted Linsang,622001,41706,4b8f339f-7d23-470a-b490-29c7fc9f7f95
Mammalia,Carnivora,Procyonidae,,,Unknown Coati_Raccoon,44,44,3184697f-51ad-4608-9a28-9edb5500159c
Mammalia,Carnivora,Procyonidae,,,Procyonidae species,82,82,3184697f-51ad-4608-9a28-9edb5500159c
Mammalia,Carnivora,Procyonidae,Bassaricyon,alleni,Eastern Lowland Olingo,621959,48637566,f8042d26-00a0-4dec-9d99-bb24c2bb1c7d
Mammalia,Carnivora,Procyonidae,Bassaricyon,gabbii,Northern Olingo,621961,48637946,ec34883d-c987-489a-8617-83a5691e4559
Mammalia,Carnivora,Procyonidae,Bassaricyon,medius,Western Lowland Olingo,914144,48637802,76647b0c-dce0-4557-9dbd-5d2102ed67ca
Mammalia,Carnivora,Procyonidae,Bassaricyon,neblina,Olinguito,914142,48637280,cf7128b8-dc39-47dc-8e05-ad844b2bd93d
Mammalia,Carnivora,Procyonidae,Bassariscus,astutus,Ringtail,180577,41680,8888a7db-7693-44ff-a992-787b462b8c8f
Mammalia,Carnivora,Procyonidae,Bassariscus,sumichrasti,Cacomistle,621965,2613,aa84ad39-5b6d-4fd6-a8ac-1d3485b91ba3
Mammalia,Carnivora,Procyonidae,Nasua,narica,White-nosed Coati,552462,41683,1df7d5e4-16ac-4533-81f7-b2e6c8a0ff00
Mammalia,Carnivora,Procyonidae,Nasua,nasua,South American Coati,180579,41684,1d3bbcaa-f81a-41d9-8904-5cc8a505af32
Mammalia,Carnivora,Procyonidae,Nasuella,meridensis,Eastern Mountain Coati,727450,72261777,63c07d4e-1880-4d32-a58b-b8ba9684e9c6
Mammalia,Carnivora,Procyonidae,Nasuella,olivacea,Western Mountain Coati,621966,72261737,936b55fb-1347-4dc9-8478-69799f5e877f
Mammalia,Carnivora,Procyonidae,Potos,flavus,Kinkajou,621964,41679,becf3932-4ec8-4897-8d41-f9f248648794
Mammalia,Carnivora,Procyonidae,Procyon,cancrivorus,Crab-eating Raccoon,621967,41685,c56031a6-f8ce-4929-b6eb-b5253d4e1cdc
Mammalia,Carnivora,Procyonidae,Procyon,lotor,Northern Raccoon,180575,41686,b57debc1-dff2-48d3-a400-f2b5021e71b0
Mammalia,Carnivora,Procyonidae,Procyon,pygmaeus,Pygmy Raccoon,621972,18267,6e7b5bfc-bb0d-481d-bbe1-a2cbfc3f3bf1
Mammalia,Carnivora,Ursidae,,,Unknown Bear,51,51,3184697f-51ad-4608-9a28-9edb5500159c
Mammalia,Carnivora,Ursidae,Ailuropoda,melanoleuca,Giant Panda,621845,712,85662682-67c1-4ecb-ba05-ba12e2df6b65
Mammalia,Carnivora,Ursidae,Helarctos,malayanus,Sun Bear,621847,9760,90924dcf-2d47-4135-a236-f88e8c079dc8
Mammalia,Carnivora,Ursidae,Melursus,ursinus,Sloth Bear,621848,13143,df6e4ef2-8d12-4925-a3f0-2c9fc6ba2b38
Mammalia,Carnivora,Ursidae,Tremarctos,ornatus,Spectacled Bear,621849,22066,796a6de7-4ce1-4bba-9d97-72597f3a5763
Mammalia,Carnivora,Ursidae,Ursus,americanus,American Black Bear,180544,41687,436ddfdd-bc43-44c3-a25d-34671d3430a0
Mammalia,Carnivora,Ursidae,Ursus,arctos,Brown Bear,180543,41688,330bb1e9-84d6-4e41-afa9-938aee17ea29
Mammalia,Carnivora,Ursidae,Ursus,maritimus,Polar Bear,180542,22823,e7f83bf6-df2c-4ce0-97fc-2f233df23ec4
Mammalia,Carnivora,Ursidae,Ursus,thibetanus,Himalayan Black Bear,621850,22824,edcbe8f5-82e6-4af7-bed9-520915c3bbc8
Mammalia,Carnivora,Viverridae,Arctictis,binturong,Binturong,621981,41690,b310c664-bb99-487b-9c54-fb0935165d29
Mammalia,Carnivora,Viverridae,Arctogalidia,trivirgata,Small-toothed Palm Civet,621982,41691,ce0a56c1-1e05-44cc-b671-cfe932e8d5e4
Mammalia,Carnivora,Viverridae,Chrotogale,owstoni,Owston's Civet,621976,4806,ba799fc7-6aad-455e-87a8-1f09ad5c71e4
Mammalia,Carnivora,Viverridae,Civettictis,civetta,African Civet,621988,41695,127278f5-8bf3-4f85-ba19-99e097f17f46
Mammalia,Carnivora,Viverridae,Cynogale,bennettii,Sunda Otter Civet,621977,6082,e05a16ba-2438-4b1a-b0ed-cc1900a794be
Mammalia,Carnivora,Viverridae,Diplogale,hosei,Hose's Civet,621978,6635,96ef11b4-e905-4ab1-b0c2-583e773fd71e
Mammalia,Carnivora,Viverridae,Genetta,abyssinica,Ethiopian Genet,621989,8994,2341e977-dff2-411b-ab63-4042c8cd4382
Mammalia,Carnivora,Viverridae,Genetta,angolensis,Miombo Genet,621990,41696,37345f1b-413a-464f-9f2c-8fdb97c429ee
Mammalia,Carnivora,Viverridae,Genetta,bourloni,Bourlon's Genet,726258,136223,958aee5e-f6e5-492e-9e14-41b55b637296
Mammalia,Carnivora,Viverridae,Genetta,cristata,Crested Genet,726259,8998,8c4f8190-6972-48f4-af4c-8c43182cb5b0
Mammalia,Carnivora,Viverridae,Genetta,genetta,Common Genet,621991,41698,afa5f0f8-3a37-4381-97c9-d3832046ef59
Mammalia,Carnivora,Viverridae,Genetta,johnstoni,Johnston's Genet,621992,8997,a8fda858-5493-430e-8c73-516598387b5e
Mammalia,Carnivora,Viverridae,Genetta,maculata,Central African Large-spotted Genet,621993,41699,e33e9444-e982-4c05-a7d1-cce2972f5f8e
Mammalia,Carnivora,Viverridae,Genetta,pardina,West African Large-spotted Genet,726260,136437,34a11429-4842-40c1-9ab6-7c4c5c7c7438
Mammalia,Carnivora,Viverridae,Genetta,piscivora,Aquatic Genet,726261,15628,885d2cc2-47ad-4418-a18c-9129dfea9052
Mammalia,Carnivora,Viverridae,Genetta,poensis,King Genet,726262,136435,5503af4d-48cb-4b17-926f-a2409585c895
Mammalia,Carnivora,Viverridae,Genetta,servalina,Servaline Genet,621994,41700,9cffaa71-f31f-46c6-bf27-1f2e7e3c18d1
Mammalia,Carnivora,Viverridae,Genetta,thierryi,Hausa Genet,621995,41701,3ec89bf5-b151-41fe-9c62-644394adb3e3
Mammalia,Carnivora,Viverridae,Genetta,tigrina,South African Large-spotted Genet,621996,41702,10b9d274-ec00-473a-ba9d-05f85f94d8ec
Mammalia,Carnivora,Viverridae,Genetta,victoriae,Giant Genet,621997,41703,c65fa059-198f-4897-8b0c-36d9f9f8c867
Mammalia,Carnivora,Viverridae,Hemigalus,derbyanus,Banded Civet,621979,41689,c3a6329b-0a76-4063-8f4e-b3e95aa3a9e7
Mammalia,Carnivora,Viverridae,Macrogalidia,musschenbroekii,Sulawesi Palm Civet,621983,12592,edfeeaad-5477-41f5-a1e7-a3394164459a
Mammalia,Carnivora,Viverridae,Paguma,larvata,Masked Palm Civet,621984,41692,05a177f4-8da4-400f-ad72-0a8437a1eea6
Mammalia,Carnivora,Viverridae,Paradoxurus,hermaphroditus,Common Palm Civet,621985,41693,20e0c8d9-c445-44b5-87fc-d5bb9724e874
Mammalia,Carnivora,Viverridae,Paradoxurus,jerdoni,Brown Palm Civet,621986,16104,889b539a-f8f4-40a0-a15b-619734ab84d3
Mammalia,Carnivora,Viverridae,Paradoxurus,zeylonensis,Golden Palm Civet,621987,41694,4b3e9c40-c735-4266-a359-9c66361d0423
Mammalia,Carnivora,Viverridae,Poiana,leightoni,Leighton's Linsang,726263,44165,1ef778f4-7249-4461-81fe-b8aa2d4e0a31
Mammalia,Carnivora,Viverridae,Poiana,richardsonii,Central African Oyan,621999,41704,3ee1dcba-a01c-4e0d-869c-e9af1036df9f
Mammalia,Carnivora,Viverridae,Viverra,civettina,Malabar Civet,622002,23036,d6f3021a-5e72-4d88-93f9-c142b9e54f5a
Mammalia,Carnivora,Viverridae,Viverra,megaspila,Large-spotted Civet,622003,41707,223f4037-8dec-45ec-a13c-3f8dc6a66c38
Mammalia,Carnivora,Viverridae,Viverra,tangalunga,Malay Civet,622004,41708,1b29eab1-c352-4b8a-84ca-44f78fe46123
Mammalia,Carnivora,Viverridae,Viverra,zibetha,Large Indian Civet,622005,41709,3c5ca701-7ce1-481b-acf4-c1ae4f78a781
Mammalia,Carnivora,Viverridae,Viverricula,indica,Small Indian Civet,622006,41710,f68b2a88-9655-499b-b3c3-f9825ed3ba2a
Mammalia,Cetartiodactyla,,,,Unknown Pig_Peccary,60,60,797b2c80-4b99-45ec-b73f-5fd62bbb93a8
Mammalia,Cetartiodactyla,Antilocapridae,Antilocapra,americana,Pronghorn,180717,1677,00804e75-09ef-44e5-8984-85e365377d47
Mammalia,Cetartiodactyla,Bovidae,,,Unknown Bovid,23,23,8cf3fce2-0078-4347-9e46-5324fd12f8ed
Mammalia,Cetartiodactyla,Bovidae,Addax,nasomaculatus,Addax,625175,512,af37c464-6082-4a06-a8e0-75c3ec998ad4
Mammalia,Cetartiodactyla,Bovidae,Aepyceros,melampus,Impala,625076,550,c134e0ab-cf96-45ec-bae6-60b94995f71b
Mammalia,Cetartiodactyla,Bovidae,Alcelaphus,buselaphus,Hartebeest,625077,811,a6c4ef9a-d23f-49ca-97c6-4f859df0066e
Mammalia,Cetartiodactyla,Bovidae,Ammodorcas,clarkei,Dibatag,625084,1141,96fb79b2-1db4-4d08-993d-68522addc7f5
Mammalia,Cetartiodactyla,Bovidae,Ammotragus,lervia,Aoudad,180719,1151,3e102165-f54f-4eb6-aee8-881cc48f42a8
Mammalia,Cetartiodactyla,Bovidae,Antidorcas,marsupialis,Springbok,625085,1676,15d23ca7-886e-4336-ae87-e364c0f50d3a
Mammalia,Cetartiodactyla,Bovidae,Antilope,cervicapra,Blackbuck,552478,1681,19ac7f8f-8bab-4a8b-8937-04e0fd5d63ae
Mammalia,Cetartiodactyla,Bovidae,Arabitragus,jayakari,Arabian Tahr,625145,9918,14401851-a2c7-4f34-a721-9db4504011ee
Mammalia,Cetartiodactyla,Bovidae,Beatragus,hunteri,Hirola,898218,6234,4f00beeb-1679-4887-b19e-1b31bf70fc05
Mammalia,Cetartiodactyla,Bovidae,Bison,bison,American Bison,180706,2815,8922f124-c096-419c-b33f-1e7cceec2136
Mammalia,Cetartiodactyla,Bovidae,Bison,bonasus,European Bison,183836,2814,18c5f185-04c8-43fc-9325-d38f7daa2700
Mammalia,Cetartiodactyla,Bovidae,Bos,gaurus,Gaur,183841,2891,5b453799-5191-478d-ab9c-f34a0e499da9
Mammalia,Cetartiodactyla,Bovidae,Bos,javanicus,Banteng,552760,2888,3a433715-b285-4ce6-a40a-924ffdee2a6e
Mammalia,Cetartiodactyla,Bovidae,Bos,mutus,Wild Yak,898261,2892,a914277e-da42-43f1-82e4-619a03542d9d
Mammalia,Cetartiodactyla,Bovidae,Bos,sauveli,Kouprey,183844,2890,d8a04315-90a2-4e97-9a3f-1af993ba86be
Mammalia,Cetartiodactyla,Bovidae,Boselaphus,tragocamelus,Nilgai,552477,2893,caa100ab-7792-4f35-8f95-17d8f8a99505
Mammalia,Cetartiodactyla,Bovidae,Bubalus,arnee,Indian Water Buffalo,898262,3129,c964ec4e-4ced-4e7c-9207-fbb81444d32a
Mammalia,Cetartiodactyla,Bovidae,Bubalus,depressicornis,Lowland Anoa,625121,3126,2e76bd2c-4b60-492c-b565-98044992bc12
Mammalia,Cetartiodactyla,Bovidae,Bubalus,mindorensis,Tamaraw,625123,3127,08fa64a2-f4de-4214-9096-04387549d046
Mammalia,Cetartiodactyla,Bovidae,Bubalus,quarlesi,Mountain Anoa,625124,3128,fc0adaa5-a78e-4547-9984-8c714a07b71e
Mammalia,Cetartiodactyla,Bovidae,Budorcas,taxicolor,Takin,625135,3160,158f9cf4-53a6-4efb-a51c-3950c8a45ffe
Mammalia,Cetartiodactyla,Bovidae,Capra,aegagrus,Wild Goat,898264,3786,4295d9de-4a0d-4e4a-b5f3-05daac8c8e3d
Mammalia,Cetartiodactyla,Bovidae,Capra,aegagrus,Domestic Goat,180715,9990001,4295d9de-4a0d-4e4a-b5f3-05daac8c8e3d
Mammalia,Cetartiodactyla,Bovidae,Capra,caucasica,Western Tur,625136,3794,9293eca2-6ef9-4815-ad56-9df6d3fba073
Mammalia,Cetartiodactyla,Bovidae,Capra,cylindricornis,Eastern Tur,625137,3795,ead2d89f-309a-487f-89c9-b06fd4d899ea
Mammalia,Cetartiodactyla,Bovidae,Capra,falconeri,Markhor,625138,3787,b9de1dbd-41a7-4be9-ad8c-a03d6aabd138
Mammalia,Cetartiodactyla,Bovidae,Capra,ibex,Alpine Ibex,625139,42397,7dcc8168-aea4-43cc-b724-88b1facc8984
Mammalia,Cetartiodactyla,Bovidae,Capra,nubiana,Nubian Ibex,625140,3796,bc57c890-5c18-4120-aac2-1a30badbc651
Mammalia,Cetartiodactyla,Bovidae,Capra,pyrenaica,Iberian Wild Goat,625141,3798,c7804421-1f4e-4a39-b6d5-818337580d34
Mammalia,Cetartiodactyla,Bovidae,Capra,sibirica,Siberian Ibex,625142,42398,6866a0ae-2622-4f69-8d78-105d6bf782e8
Mammalia,Cetartiodactyla,Bovidae,Capra,walie,Walia Ibex,625143,3797,df01fc6a-9416-4786-8bbc-dd0031b295b3
Mammalia,Cetartiodactyla,Bovidae,Capricornis,crispus,Japanese Serow,898230,3811,9121e6e0-596f-4a29-b632-975132c0416e
Mammalia,Cetartiodactyla,Bovidae,Capricornis,milneedwardsii,Southwest China Serow,898231,3814,25ca4716-54f4-4f69-9b15-ab5af6d38cbd
Mammalia,Cetartiodactyla,Bovidae,Capricornis,rubidus,Red Serow,898232,3815,d47bf871-23eb-4681-afa2-69c74d7017ce
Mammalia,Cetartiodactyla,Bovidae,Capricornis,sumatraensis,Sumatran Serow,898233,3812,38262151-d1fc-478f-a040-ed429e397fbe
Mammalia,Cetartiodactyla,Bovidae,Capricornis,swinhoei,Formosan Serow,898234,3810,ab22d892-7b01-4ff2-ba97-52b907f74e40
